YEAR,MONTH,DAY,HOUR,LOAD
2008,7,16,5,8793.171495
2008,7,21,5,8564.642084
2008,7,31,9,8624.053848
2008,7,3,17,11598.21855
2008,7,25,6,7898.171495
2008,7,11,23,12305.94797
2008,7,20,11,6919.936201
2008,7,28,12,10104.78914
2008,7,28,21,13744.05385
2008,7,12,6,8658.759731
2008,7,26,24,10383.46561
2008,7,27,15,9925.759731
2008,7,28,4,9557.465613
2008,7,16,3,10092.58326
2008,7,29,17,13472.87738
2008,7,24,9,8068.171495
2008,7,16,8,7393.465613
2008,7,16,17,12674.05385
2008,7,5,5,8799.347966
2008,7,6,7,7842.877378
2008,7,6,21,11400.52444
2008,7,11,5,8864.642084
2008,7,7,21,12996.40679
2008,7,14,9,7560.230319
2008,7,23,21,12091.55385
2008,7,24,2,10461.20679
2008,7,2,3,9178.90679
2008,7,19,4,9089.495025
2008,7,27,12,7826.40679
2008,7,27,9,6957.58326
2008,7,31,15,12065.4715
2008,7,26,19,11299.78326
2008,7,28,15,12044.1715
2008,7,20,16,11426.8715
2008,7,23,4,8757.453848
2008,7,22,22,12554.05385
2008,7,3,11,8296.112672
2008,7,4,14,9979.642084
2008,7,24,5,8523.90679
2008,7,17,13,9741.371495
2008,7,22,3,10921.11267
2008,7,9,15,11988.4362
2008,7,3,6,7323.465613
2008,7,5,24,10396.15973
2008,7,20,4,9320.818554
2008,7,18,5,8610.524437
2008,7,9,8,8636.40679
2008,7,2,24,11528.1715
2008,7,23,2,10073.61267
2008,7,11,16,12240.1715
2008,7,23,5,7992.253848
2008,7,12,4,9668.171495
2008,7,12,13,9358.98326
2008,7,10,2,11290.50091
2008,7,24,14,10912.20679
2008,7,30,12,9880.90679
2008,7,24,22,12410.52444
2008,7,13,6,8036.40679
2008,7,3,10,7886.40679
2008,7,31,8,8324.642084
2008,7,20,7,7435.230319
2008,7,27,17,11594.64208
2008,7,17,14,10476.98326
2008,7,18,22,12960.52444
2008,7,10,19,12452.4362
2008,7,29,8,8359.347966
2008,7,11,20,12631.11267
2008,7,3,1,11325.23032
2008,7,3,14,10324.64208
2008,7,2,2,10214.78914
2008,7,26,10,7895.230319
2008,7,10,7,8440.524437
2008,7,1,12,8522.877378
2008,7,9,21,13071.5362
2008,7,8,4,10133.75973
2008,7,1,20,10966.40679
2008,7,8,22,13026.40679
2008,7,24,1,10983.81267
2008,7,19,13,8817.624437
2008,7,24,13,10238.02444
2008,7,8,17,13102.28914
2008,7,20,6,8026.40679
2008,7,13,15,9822.977378
2008,7,25,11,9101.112672
2008,7,28,19,14112.58326
2008,7,20,20,12519.9362
2008,7,14,1,9910.436201
2008,7,26,13,8719.195025
2008,7,11,22,12487.58326
2008,7,30,22,12823.90679
2008,7,30,23,12747.11267
2008,7,30,20,13116.40679
2008,7,24,18,12446.40679
2008,7,10,14,11092.85385
2008,7,24,23,12296.40679
2008,7,20,8,7062.289142
2008,7,17,11,9102.289142
2008,7,16,20,12968.75973
2008,7,23,16,11148.35973
2008,7,11,3,10044.34797
2008,7,8,15,12076.78914
2008,7,28,5,9049.936201
2008,7,5,2,9873.242084
2008,7,13,8,7112.289142
2008,7,15,13,9409.98326
2008,7,7,4,8651.700907
2008,7,8,23,12737.17738
2008,7,8,20,13260.52444
2008,7,7,8,7154.642084
2008,7,11,6,8900.524437
2008,7,12,10,8322.289142
2008,7,9,19,12987.63032
2008,7,14,5,7918.759731
2008,7,13,9,7240.524437
2008,7,4,24,10741.55385
2008,7,23,24,11413.74797
2008,7,1,17,10595.23032
2008,7,5,15,10647.3362
2008,7,27,6,7178.759731
2008,7,17,23,12610.06561
2008,7,18,18,12712.67738
2008,7,28,14,11437.52444
2008,7,13,18,10206.40679
2008,7,28,23,13281.60679
2008,7,19,12,7968.171495
2008,7,18,3,10004.32444
2008,7,15,12,8924.495025
2008,7,22,9,8162.877378
2008,7,14,8,7454.053848
2008,7,7,5,8055.818554
2008,7,2,15,10551.99502
2008,7,7,9,7622.289142
2008,7,4,7,7055.230319
2008,7,6,6,8076.40679
2008,7,19,17,11811.70091
2008,7,5,21,11226.25973
2008,7,2,22,11820.52444
2008,7,4,22,11605.23032
2008,7,31,21,12490.23032
2008,7,26,2,10782.00679
2008,7,10,1,12180.23032
2008,7,20,5,8694.642084
2008,7,17,4,9280.965613
2008,7,21,12,9883.395025
2008,7,21,3,10030.99502
2008,7,23,14,10046.65973
2008,7,24,19,12526.99502
2008,7,23,23,11693.40679
2008,7,21,22,14720.3362
2008,7,13,22,9875.230319
2008,7,21,4,9338.759731
2008,7,19,15,10657.58326
2008,7,15,17,12257.58326
2008,7,20,17,11907.58326
2008,7,5,11,7842.877378
2008,7,31,3,10521.75385
2008,7,6,14,9223.759731
2008,7,18,2,11039.19502
2008,7,6,23,11133.46561
2008,7,9,2,11438.28326
2008,7,1,6,7378.171495
2008,7,3,24,11579.74208
2008,7,9,13,10567.44208
2008,7,29,1,12720.6715
2008,7,18,7,7525.818554
2008,7,29,5,9077.142084
2008,7,10,4,9824.200907
2008,7,14,13,9529.789142
2008,7,1,18,10725.81855
2008,7,19,18,11769.9362
2008,7,26,18,11475.23032
2008,7,12,2,11076.32444
2008,7,16,15,11423.59502
2008,7,4,9,7236.40679
2008,7,29,16,12718.88326
2008,7,17,12,9336.40679
2008,7,1,10,7879.347966
2008,7,22,7,8071.112672
2008,7,15,14,10378.51855
2008,7,17,6,8251.700907
2008,7,27,8,6765.818554
2008,7,12,11,8312.58326
2008,7,4,13,9419.347966
2008,7,5,1,10523.46561
2008,7,16,18,13019.34797
2008,7,20,10,7131.700907
2008,7,8,6,8619.936201
2008,7,18,8,7478.759731
2008,7,7,12,9389.789142
2008,7,7,20,13032.28914
2008,7,2,8,6966.40679
2008,7,9,16,12510.52444
2008,7,2,19,11812.87738
2008,7,22,1,13033.65973
2008,7,16,24,12317.31855
2008,7,6,17,11000.52444
2008,7,12,1,11652.34208
2008,7,22,6,8310.524437
2008,7,11,15,11613.89502
2008,7,23,11,8303.024437
2008,7,31,11,9654.789142
2008,7,22,20,13239.25385
2008,7,30,4,9186.553848
2008,7,8,10,8905.818554
2008,7,31,16,12472.19502
2008,7,31,7,8432.877378
2008,7,22,18,13336.40679
2008,7,22,15,11234.11267
2008,7,19,19,11873.61267
2008,7,16,16,12290.86561
2008,7,15,11,8664.347966
2008,7,18,20,13064.05385
2008,7,13,3,9810.671495
2008,7,13,7,7319.936201
2008,7,25,15,11241.59502
2008,7,9,11,9890.818554
2008,7,11,8,8375.818554
2008,7,1,4,8615.08326
2008,7,7,15,11426.78914
2008,7,12,17,11671.50091
2008,7,9,7,8766.995025
2008,7,8,18,13244.64208
2008,7,14,10,8000.524437
2008,7,12,5,8958.171495
2008,7,11,13,10549.23032
2008,7,11,9,8733.465613
2008,7,18,6,7722.289142
2008,7,29,2,11938.78914
2008,7,29,6,8978.759731
2008,7,15,23,12125.23032
2008,7,24,12,9582.877378
2008,7,29,20,13160.52444
2008,7,29,13,10580.94208
2008,7,31,1,12141.83032
2008,7,31,19,12644.05385
2008,7,26,23,10678.75973
2008,7,20,9,7113.465613
2008,7,3,21,11948.1715
2008,7,9,1,12144.64208
2008,7,9,14,11000.88914
2008,7,1,5,7885.230319
2008,7,1,23,10834.9362
2008,7,2,7,7007.58326
2008,7,4,6,7628.759731
2008,7,8,24,12390.10091
2008,7,6,13,8804.347966
2008,7,18,9,7831.112672
2008,7,31,12,10165.97738
2009,7,6,22,11477.58326
2009,7,20,2,9616.536201
2009,7,14,16,11996.77738
2009,7,26,5,9014.642084
2009,7,5,16,9979.395025
2009,7,23,12,10307.87738
2009,7,31,14,10699.78914
2009,7,30,5,9354.053848
2009,7,30,24,11581.45973
2009,7,21,14,9711.112672
2009,7,1,9,7928.171495
2009,7,22,19,11244.05385
2009,7,21,23,11462.28914
2009,7,24,16,11949.64208
2009,7,10,12,9442.58326
2009,7,27,4,9002.612672
2009,7,18,16,10071.31855
2009,7,22,17,11294.9362
2009,7,29,24,11241.02444
2009,7,7,11,9477.58326
2009,7,19,11,7180.818554
2009,7,18,1,11649.34797
2009,7,25,4,9756.50679
2009,7,27,3,10223.75973
2009,7,15,7,8566.995025
2009,7,1,24,11920.16561
2009,7,30,9,8939.347966
2009,7,6,3,10201.84797
2009,7,2,20,12089.34797
2009,7,11,18,12285.72444
2009,7,27,1,11394.64208
2009,7,24,3,10325.52444
2009,7,13,21,12216.40679
2009,7,18,24,10280.52444
2009,7,18,15,9540.736201
2009,7,14,2,11222.73032
2009,7,14,15,11280.40679
2009,7,28,11,9739.936201
2009,7,25,20,12878.75973
2009,7,28,22,11347.58326
2009,7,25,13,9218.271495
2009,7,7,10,9042.230319
2009,7,13,19,12227.07738
2009,7,24,7,8494.053848
2009,7,31,2,10909.74797
2009,7,29,18,11608.46561
2009,7,13,14,10752.87738
2009,7,14,19,12808.75973
2009,7,25,8,8386.40679
2009,7,10,11,9149.259731
2009,7,15,20,13403.46561
2009,7,7,1,10689.9362
2009,7,6,2,10399.64208
2009,7,22,10,9134.053848
2009,7,5,12,8363.024437
2009,7,4,4,8786.98326
2009,7,5,20,10986.40679
2009,7,4,8,7012.877378
2009,7,14,6,8111.112672
2009,7,11,10,7405.230319
2009,7,4,19,11648.1715
2009,7,20,1,10205.34208
2009,7,18,21,11104.64208
2009,7,4,17,11301.70091
2009,7,23,1,11123.46561
2009,7,30,6,8863.171495
2009,7,24,6,9020.524437
2009,7,12,23,11770.08326
2009,7,7,16,11081.42444
2009,7,27,21,13086.70091
2009,7,8,5,8673.612672
2009,7,27,22,13066.99502
2009,7,27,24,12287.8715
2009,7,20,15,10215.81855
2009,7,15,3,11153.75973
2009,7,19,8,7216.40679
2009,7,29,10,9622.58326
2009,7,25,9,8345.230319
2009,7,17,8,8839.347966
2009,7,23,18,12128.1715
2009,7,30,10,9476.553848
2009,7,3,4,8639.771495
2009,7,1,15,10488.05385
2009,7,15,24,12761.98326
2009,7,7,7,8110.524437
2009,7,6,18,11590.6362
2009,7,10,5,8783.318554
2009,7,3,13,8438.112672
2009,7,17,9,9034.053848
2009,7,7,17,11637.24208
2009,7,17,22,12588.1715
2009,7,3,3,9503.595025
2009,7,26,12,8410.524437
2009,7,30,15,11191.25973
2009,7,30,18,12369.34797
2009,7,27,19,13132.58326
2009,7,24,23,12255.81855
2009,7,22,4,9132.071495
2009,7,28,7,8819.347966
2009,7,11,17,11823.40679
2009,7,19,10,7240.524437
2009,7,5,22,11045.81855
2009,7,29,9,9066.40679
2009,7,3,5,8224.495025
2009,7,3,23,10865.37738
2009,7,2,6,7906.995025
2009,7,6,24,10916.70091
2009,7,2,13,9376.40679
2009,7,9,12,9413.171495
2009,7,31,18,11838.1715
2009,7,1,21,12870.67738
2009,7,8,8,8285.818554
2009,7,3,16,10008.90679
2009,7,31,4,9878.000907
2009,7,22,2,10388.90679
2009,7,15,22,13170.23032
2009,7,4,3,9780.230319
2009,7,13,4,9415.700907
2009,7,14,21,12889.64208
2009,7,8,11,9087.289142
2009,7,11,2,10567.28914
2009,7,27,14,10572.28914
2009,7,3,9,7086.995025
2009,7,20,19,11570.52444
2009,7,26,16,11405.87738
2009,7,12,12,8478.612672
2009,7,2,10,8064.789142
2009,7,30,21,12029.34797
2009,7,22,16,10994.12444
2009,7,21,7,7324.642084
2009,7,24,17,12458.61267
2009,7,18,14,8967.289142
2009,7,21,24,11033.46561
2009,7,28,8,8574.053848
2009,7,2,14,9659.642084
2009,7,18,13,8678.759731
2009,7,28,3,10460.50679
2009,7,31,17,11852.28914
2009,7,12,16,11316.2362
2009,7,25,10,8186.112672
2009,7,17,7,9016.259731
2009,7,22,24,11210.52444
2009,7,8,21,11203.9362
2009,7,9,22,11715.81855
2009,7,1,19,12708.61267
2009,7,15,4,10000.52444
2009,7,25,1,11551.94797
2009,7,22,5,8762.289142
2009,7,2,12,8764.259731
2009,7,12,24,11469.63032
2009,7,9,17,11773.46561
2009,7,16,2,11951.32444
2009,7,12,15,10286.5715
2009,7,8,9,8424.642084
2009,7,29,19,11694.05385
2009,7,27,20,13232.28914
2009,7,17,24,11462.28914
2009,7,27,13,9904.447966
2009,7,5,10,7607.58326
2009,7,31,23,10815.52444
2009,7,31,20,11394.71267
2009,7,26,7,8081.700907
2009,7,27,18,13208.1715
2009,7,11,14,9468.830319
2009,7,23,8,7802.877378
2009,7,16,11,9594.724437
2009,7,17,20,12445.81855
2009,7,10,3,10260.66561
2009,7,26,11,7791.112672
2009,7,6,4,9315.277378
2009,7,6,8,8224.053848
2009,7,16,6,9332.877378
2009,7,13,10,8799.553848
2009,7,6,19,11529.9362
2009,7,17,5,9575.818554
2009,7,17,1,11610.28914
2009,7,12,9,7751.700907
2009,7,17,18,12484.64208
2009,7,22,21,11374.64208
2009,7,2,17,11883.61267
2009,7,26,6,8403.465613
2009,7,10,23,11846.99502
2009,7,29,12,9743.759731
2009,7,29,21,11773.50679
2009,7,26,15,10361.5715
2009,7,25,23,12419.4362
2009,7,29,4,9391.647966
2009,7,23,22,11934.48914
2009,7,17,3,10593.14797
2009,7,28,17,12652.28914
2009,7,17,21,12572.87738
2009,7,23,9,8177.289142
2009,7,15,8,8185.230319
2009,7,23,13,10229.9362
2009,7,16,13,10694.9362
2009,7,4,5,8019.936201
2009,7,3,15,9145.112672
2009,7,5,7,8002.58326
2009,7,18,17,10541.70091
2009,7,18,10,7841.995025
2009,7,20,24,10718.75973
2009,7,1,13,9494.347966
2009,7,15,9,8479.347966
2009,7,6,16,10651.68326
2009,7,25,2,10962.41267
2009,7,9,23,11536.99502
2009,7,1,3,10236.84797
2009,7,18,4,9001.58326
2009,7,20,12,8976.40679
2009,7,6,9,8462.877378
2009,7,25,22,12764.64208
2009,7,22,14,9617.947966
2009,7,25,19,12537.75973
2009,7,22,23,11244.05385
2009,7,21,16,10831.05973
2009,7,30,13,10007.39502
2009,7,21,17,11472.61267
2009,7,2,11,8301.847966
2009,7,30,3,10134.64208
2009,7,19,23,10508.75973
2009,7,5,14,9151.995025
2009,7,5,23,10972.28914
2009,7,8,2,10486.11267
2009,7,3,18,10705.52444
2009,7,16,22,12362.87738
2009,7,19,5,7770.671495
2009,7,31,13,10140.64208
2009,7,1,16,11071.50091
2009,7,10,16,11359.9362
2009,7,11,1,11218.75973
2009,7,11,4,9332.953848
2009,7,13,13,10271.30679
2009,7,20,21,11665.81855
2009,7,4,2,10034.81855
2009,7,13,2,10801.11267
2009,7,25,14,9528.200907
2009,7,5,9,7655.230319
2009,7,10,17,11899.34797
2009,7,28,16,12318.7362
2009,7,14,12,9295.08326
2009,7,10,22,11892.87738
2009,7,30,8,8593.465613
2009,7,23,7,8101.112672
2009,7,26,17,11984.94208
2009,7,16,14,11216.99502
2009,7,11,19,12516.99502
2009,7,26,8,7848.171495
2009,7,22,3,9993.318554
2009,7,10,20,11934.64208
2009,7,2,1,11370.74208
2009,7,4,23,11377.58326
2009,7,9,3,10105.70091
2009,7,3,2,9858.171495
2009,7,27,10,8820.230319
2009,7,11,7,7454.053848
2009,7,13,24,11654.05385
2009,7,6,12,9415.818554
2009,7,11,21,12481.11267
2009,7,9,4,8866.542084
2009,7,6,20,11553.93032
2009,7,1,8,7771.700907
2009,7,8,16,11523.9362
2009,7,3,19,10673.46561
2009,7,19,16,9381.259731
2009,7,27,11,9002.759731
2009,7,19,7,7250.524437
2009,7,2,18,12155.42444
2009,7,14,24,12661.11267
2009,7,21,6,7589.053848
2009,7,10,15,10695.81855
2009,7,24,11,9615.230319
2009,7,30,11,9767.142084
2009,7,21,20,11669.9362
2009,7,15,1,12345.80679
2009,7,24,21,12791.11267
2009,7,31,22,11193.46561
2009,7,30,7,8608.171495
2009,7,25,18,12415.74797
2009,7,23,15,10811.98326
2009,7,13,16,11481.02444
2009,7,18,19,11031.70091
2009,7,21,8,7159.936201
2009,7,14,11,9020.836201
2009,7,19,20,10935.81855
2009,7,12,3,10525.55973
2009,7,12,8,7824.053848
2009,7,16,10,9207.859731
2009,7,4,15,9969.900907
2009,7,9,20,11914.05385
2009,7,10,6,8191.112672
2009,7,11,24,11312.01267
2009,7,15,10,9103.700907
2009,7,8,19,11781.70091
2009,7,15,5,9465.230319
2009,7,10,9,8151.700907
2009,7,3,22,11063.46561
2009,7,25,3,10424.34797
2009,7,14,18,12987.58326
2009,7,28,2,11155.52444
2009,7,13,1,11457.3715
2009,7,28,6,9084.347966
2009,7,16,23,12031.58326
2009,7,28,20,12501.40679
2009,7,30,1,11007.65385
2009,7,29,14,10229.7715
2009,7,30,19,12096.99502
2009,7,29,23,11618.87738
2009,7,18,12,8204.100907
2009,7,12,22,12441.11267
2009,7,19,3,9384.936201
2009,7,24,15,11461.81855
2009,7,21,9,7456.259731
2009,7,8,14,9990.665613
2009,7,26,3,10406.11267
2009,7,3,7,7412.289142
2009,7,7,6,8350.671495
2009,7,9,24,11258.1715
2009,7,7,13,9975.818554
2009,7,4,16,10466.52444
2009,7,27,2,10900.81855
2009,7,15,16,12843.66561
2009,7,7,3,10110.81855
2009,7,16,4,10135.92444
2009,7,22,12,8905.818554
2009,7,14,17,12703.80679
2009,7,16,19,12471.70091
2009,7,20,14,9914.053848
2009,7,23,19,12285.81855
2009,7,20,23,11128.1715
2009,7,20,22,11578.1715
2009,7,11,12,8494.936201
2009,7,26,4,9346.08326
2009,7,20,13,9441.700907
2009,7,23,17,11873.69502
2009,7,15,18,13406.99502
2009,7,4,11,7190.08326
2009,7,18,11,7770.412672
2009,7,7,14,10191.70091
2009,7,7,23,11664.64208
2009,7,13,20,12201.70091
2009,7,14,7,7819.347966
2009,7,5,18,10922.87738
2009,7,8,13,9617.253848
2009,7,2,9,7604.642084
2009,7,19,22,10844.05385
2009,7,28,1,12298.33032
2009,7,28,5,9369.789142
2009,7,1,22,12598.31855
2009,7,10,21,11954.05385
2009,7,30,2,10616.99502
2009,7,27,16,12271.9362
2009,7,15,2,11830.80679
2009,7,17,15,11584.64208
2009,7,29,11,9831.024437
2009,7,24,20,12963.46561
2009,7,29,22,11763.46561
2009,7,16,12,10096.40679
2009,7,6,10,9225.08326
2009,7,4,18,11618.75973
2009,7,25,7,8394.053848
2009,7,28,18,12673.46561
2009,7,14,14,10818.1715
2009,7,17,19,12488.75973
2009,7,24,8,8358.171495
2009,7,17,16,11981.81855
2009,7,13,11,9421.877378
2009,7,12,20,12754.64208
2009,7,4,1,10308.1715
2009,7,12,7,8010.524437
2009,7,1,2,10895.81855
2009,7,21,10,8104.642084
2009,7,6,5,8886.995025
2009,7,9,6,8069.347966
2009,7,4,12,7763.024437
2009,7,25,5,9466.995025
2009,7,4,20,11570.52444
2009,7,3,8,7218.759731
2009,7,15,6,9211.112672
2009,7,10,18,12055.23032
2009,7,5,19,10962.28914
2009,7,21,1,10949.9362
2009,7,15,21,13302.28914
2009,7,17,17,12368.81855
2009,7,19,21,10986.99502
2009,7,19,6,7415.230319
2009,7,5,17,10801.11267
2009,7,31,6,9194.642084
2009,7,23,6,8275.818554
2009,7,13,23,11908.67738
2009,7,22,11,9385.08326
2009,7,23,20,12339.34797
2009,7,26,21,12527.58326
2009,7,9,10,8492.000907
2009,7,30,16,11902.9715
2009,7,24,24,11775.81855
2009,7,21,15,10218.1715
2009,7,21,11,8449.530319
2009,7,18,23,10793.46561
2009,7,23,3,9813.171495
2009,7,14,3,10549.49502
2009,7,28,10,9329.053848
2009,7,26,9,7772.289142
2009,7,10,8,7805.818554
2009,7,2,21,11838.64208
2009,7,31,10,9801.700907
2009,7,2,4,8891.830319
2009,7,6,15,10302.0715
2009,7,22,13,9216.577378
2009,7,8,7,8441.700907
2009,7,9,18,11922.87738
2009,7,17,10,9471.036201
2009,7,13,5,8908.118554
2009,7,16,9,8790.524437
2009,7,16,21,12574.64208
2009,7,14,23,12652.14208
2009,7,7,22,11643.46561
2009,7,25,12,8850.524437
2009,7,28,13,10246.52444
2009,7,25,16,11244.4715
2009,7,19,2,9687.159731
2009,7,27,23,12825.37738
2009,7,29,7,8597.58326
2009,7,10,24,11417.58326
2009,7,1,11,8678.612672
2009,7,20,18,11496.40679
2009,7,8,1,11176.40679
2009,7,20,3,9126.995025
2009,7,2,23,11496.68326
2009,7,1,7,7947.58326
2009,7,5,6,8036.700907
2009,7,7,24,11306.11267
2009,7,8,12,9285.965613
2009,7,5,13,9056.553848
2009,7,19,9,7119.347966
2009,7,27,5,8442.58326
2009,7,2,16,11168.5362
2009,7,12,18,12611.98914
2009,7,21,2,10092.9715
2009,7,14,22,12874.20091
2009,7,5,3,10416.25973
2009,7,14,4,9425.089142
2009,7,10,13,9592.230319
2009,7,30,14,10616.32444
2009,7,31,5,9478.759731
2009,7,31,24,10672.87738
2009,7,26,14,9738.230319
2009,7,21,19,11668.1715
2009,7,26,22,12179.81267
2009,7,13,12,9981.995025
2009,7,24,4,9149.612672
2009,7,25,17,11756.40679
2009,7,28,24,11010.90091
2009,7,19,14,8763.465613
2009,7,12,19,12704.64208
2009,7,6,11,9308.759731
2009,7,1,1,11472.87738
2009,7,1,14,9926.58326
2009,7,28,9,8793.465613
2009,7,9,5,8422.289142
2009,7,30,17,12544.05385
2009,7,24,10,9238.90679
2009,7,16,7,8814.936201
2009,7,7,18,11795.81855
2009,7,4,21,11654.05385
2009,7,3,12,7661.995025
2009,7,3,20,10829.9362
2009,7,25,21,12866.99502
2009,7,26,1,11597.31267
2009,7,21,18,11629.34797
2009,7,12,21,12836.40679
2009,7,19,24,10135.81855
2009,7,21,13,8987.230319
2009,7,17,2,10911.70091
2009,7,15,15,11963.90679
2009,7,9,9,7944.053848
2009,7,26,20,12730.52444
2009,7,16,1,12690.84797
2009,7,24,13,10446.46561
2009,7,4,10,6906.700907
2009,7,29,3,10088.81267
2009,7,19,1,10206.99502
2009,7,27,7,7848.171495
2009,7,26,18,12386.84797
2009,7,12,14,9721.789142
2009,7,15,19,13371.11267
2009,7,22,8,8254.053848
2009,7,11,11,7813.171495
2009,7,14,20,12841.70091
2009,7,6,1,10856.40679
2009,7,7,2,10295.23032
2009,7,23,10,9074.965613
2009,7,22,18,11210.29502
2009,7,5,4,9202.289142
2009,7,5,8,7692.877378
2009,7,13,17,11939.20091
2009,7,10,10,8696.259731
2009,7,7,19,11615.23032
2009,7,16,5,9563.318554
2009,7,21,5,8141.112672
2009,7,31,9,9203.465613
2009,7,3,17,10521.70091
2009,7,25,6,8832.289142
2009,7,11,23,11631.70091
2009,7,20,11,8356.324437
2009,7,28,12,10034.9362
2009,7,28,21,11868.61267
2009,7,12,6,8338.171495
2009,7,26,24,11246.54797
2009,7,27,15,11422.93032
2009,7,28,4,9727.600907
2009,7,16,3,11269.9362
2009,7,29,17,11506.92444
2009,7,24,9,8458.318554
2009,7,16,8,8522.289142
2009,7,16,17,12363.46561
2009,7,5,5,8465.671495
2009,7,6,7,8227.289142
2009,7,6,21,11525.23032
2009,7,11,5,8524.200907
2009,7,7,21,11598.1715
2009,7,14,9,8055.818554
2009,7,23,21,12196.40679
2009,7,24,2,10581.11267
2009,7,2,3,9743.700907
2009,7,19,4,7973.600907
2009,7,27,12,9450.500907
2009,7,27,9,8309.347966
2009,7,31,15,11268.1715
2009,7,26,19,12808.75973
2009,7,28,15,11316.38326
2009,7,20,16,10761.11267
2009,7,23,4,8916.324437
2009,7,22,22,11332.28914
2009,7,3,11,6871.112672
2009,7,4,14,9667.58326
2009,7,24,5,9012.877378
2009,7,17,13,10507.58326
2009,7,2,5,8255.818554
2009,7,9,15,10473.46561
2009,7,3,6,7719.936201
2009,7,5,24,10868.75973
2009,7,20,4,8451.977378
2009,7,18,5,8773.465613
2009,7,9,8,7729.936201
2009,7,2,24,10883.20091
2009,7,23,2,10411.99502
2009,7,11,16,11361.70091
2009,7,23,5,8385.230319
2009,7,12,4,9102.353848
2009,7,12,13,9306.112672
2009,7,10,2,10697.58326
2009,7,24,14,10828.5362
2009,7,30,12,9892.58326
2009,7,24,22,12491.18914
2009,7,13,6,8385.230319
2009,7,3,10,7100.524437
2009,7,31,8,8993.465613
2009,7,20,7,7355.230319
2009,7,27,17,12854.58326
2009,7,17,14,10947.58326
2009,7,18,22,11045.81855
2009,7,10,19,11967.58326
2009,7,29,8,8575.230319
2009,7,11,20,12447.58326
2009,7,3,1,10580.12444
2009,7,3,14,8830.877378
2009,7,2,2,10506.99502
2009,7,26,10,7838.759731
2009,7,10,7,7891.112672
2009,7,1,12,8971.553848
2009,7,9,21,11872.87738
2009,7,8,4,8974.189142
2009,7,1,20,12926.40679
2009,7,8,22,11411.70091
2009,7,24,1,11200.52444
2009,7,19,13,8432.730319
2009,7,21,21,11709.9362
2009,7,8,17,11968.75973
2009,7,20,6,7523.90679
2009,7,13,15,11223.14208
2009,7,25,11,8304.053848
2009,7,28,19,12590.52444
2009,7,20,20,11659.34797
2009,7,14,1,11870.52444
2009,7,26,13,9176.259731
2009,7,11,22,12115.23032
2009,7,30,22,11876.40679
2009,7,30,23,11709.9362
2009,7,30,20,11974.78914
2009,7,24,18,12722.28914
2009,7,10,14,10170.45385
2009,7,29,15,10398.00679
2009,7,20,8,7254.642084
2009,7,17,11,9782.677378
2009,7,16,20,12554.28326
2009,7,23,16,11401.64208
2009,7,11,3,10191.87738
2009,7,8,15,10717.58326
2009,7,8,3,9890.377378
2009,7,5,2,10374.9362
2009,7,13,8,7914.053848
2009,7,15,13,10349.34797
2009,7,7,4,9298.777378
2009,7,8,23,11228.1715
2009,7,8,20,11452.58326
2009,7,7,8,8032.289142
2009,7,11,6,7778.465613
2009,7,12,10,7772.289142
2009,7,9,19,11905.81855
2009,7,14,5,8546.436201
2009,7,13,9,8234.642084
2009,7,4,24,11160.52444
2009,7,23,24,11334.9362
2009,7,1,17,12056.60679
2009,7,5,15,9219.024437
2009,7,27,6,8294.053848
2009,7,17,23,11819.34797
2009,7,18,18,10936.40679
2009,7,28,14,10873.3715
2009,7,13,18,12289.63032
2009,7,28,23,11101.99502
2009,7,19,12,7859.642084
2009,7,18,3,10246.70091
2009,7,15,12,10132.58326
2009,7,22,9,8635.965613
2009,7,14,8,7676.40679
2009,7,7,5,8681.700907
2009,7,2,15,10320.67738
2009,7,7,9,8309.347966
2009,7,4,7,7231.700907
2009,7,6,6,8499.642084
2009,7,19,17,10225.81855
2009,7,5,21,11022.28914
2009,7,2,22,11567.14208
2009,7,4,22,11692.28914
2009,7,31,21,11282.87738
2009,7,26,2,11013.28326
2009,7,10,1,11168.75973
2009,7,20,5,7995.524437
2009,7,17,4,9887.777378
2009,7,21,12,9040.524437
2009,7,21,3,9422.289142
2009,7,23,14,10392.87738
2009,7,24,19,12777.87738
2009,7,23,23,11743.46561
2009,7,21,22,11586.99502
2009,7,13,22,12246.40679
2009,7,21,4,8659.142084
2009,7,19,15,8946.042084
2009,7,15,17,13427.81267
2009,7,20,17,11309.34797
2009,7,5,11,7787.58326
2009,7,31,3,10479.05385
2009,7,6,14,10018.1715
2009,7,18,2,10957.14208
2009,7,6,23,11233.61267
2009,7,9,2,10283.46561
2009,7,1,6,8195.230319
2009,7,3,24,10518.1715
2009,7,9,13,9531.889142
2009,7,29,1,10860.43032
2009,7,18,7,8398.759731
2009,7,29,5,9045.524437
2009,7,10,4,9186.600907
2009,7,14,13,10195.53032
2009,7,1,18,12503.17738
2009,7,19,18,10609.9362
2009,7,12,2,10816.70091
2009,7,16,15,11624.43032
2009,7,4,9,6994.347966
2009,7,29,16,11146.5362
2009,7,17,12,10284.05385
2009,7,1,10,8400.08326
2009,7,22,7,8319.347966
2009,7,15,14,11172.64797
2009,7,17,6,9223.759731
2009,7,27,8,7879.936201
2009,7,12,11,7672.877378
2009,7,4,13,8625.965613
2009,7,5,1,10795.23032
2009,7,16,18,12535.23032
2009,7,20,10,8299.971495
2009,7,8,6,8574.789142
