date,units_sold,price,region,year,month,peak
2019-01-27,3.09734909,1.279025898,Great_Lakes,2019,1,0
2019-01-27,4.19089291,1.307029196,Northeast,2019,1,0
2019-02-03,2.8544567,0.877923291,Plains,2019,2,1
2019-02-03,5.5947598,0.858456943,Great_Lakes,2019,2,1
2019-02-03,6.5054782,0.905889726,Southeast,2019,2,1
2019-02-03,6.82271098,1.164729652,Northeast,2019,2,1
2019-02-03,0.69522978,0.943754339,Northern_New_England,2019,2,1
2019-02-03,8.94400292,0.891480618,West,2019,2,1
2019-02-03,53.21444311,0.887685253,Total_US,2019,2,1
2019-02-03,8.01102411,0.762335853,SouthCentral,2019,2,1
2019-02-03,4.63219797,0.936186744,Midsouth,2019,2,1
2019-02-10,0.50888847,1.016155011,Northern_New_England,2019,2,1
2019-02-10,5.30706112,0.906973911,Southeast,2019,2,1
2019-02-10,7.06030426,0.948601017,West,2019,2,1
2019-02-10,6.581704,0.767411976,SouthCentral,2019,2,1
2019-02-10,3.62697682,1.020586119,Midsouth,2019,2,1
2019-02-10,2.19416721,0.94194818,Plains,2019,2,1
2019-02-10,5.44005744,1.116619864,Northeast,2019,2,1
2019-02-10,3.8286938,0.960754137,Great_Lakes,2019,2,1
2019-02-10,39.76237064,0.956180583,Total_US,2019,2,1
2019-02-17,3.38798737,1.064810674,Midsouth,2019,2,1
2019-02-17,36.0342723,1.006465245,Total_US,2019,2,1
2019-02-17,4.31920126,1.233720224,Northeast,2019,2,1
2019-02-17,6.25402072,0.967546339,West,2019,2,1
2019-02-17,1.99284443,1.022279322,Plains,2019,2,1
2019-02-17,5.04461337,0.961481027,Southeast,2019,2,1
2019-02-17,0.38804737,1.256404647,Northern_New_England,2019,2,1
2019-02-17,6.10230061,0.80651099,SouthCentral,2019,2,1
2019-02-17,3.64668202,1.038228389,Great_Lakes,2019,2,1
2019-02-24,4.44420046,1.056055672,Southeast,2019,2,1
2019-02-24,6.36586229,1.026230242,West,2019,2,1
2019-02-24,3.40225038,1.175716419,Great_Lakes,2019,2,1
2019-02-24,2.07026222,1.043883127,Plains,2019,2,1
2019-02-24,4.50049434,1.249770864,Northeast,2019,2,1
2019-02-24,3.44771042,1.078943138,Midsouth,2019,2,1
2019-02-24,0.40477964,1.249671705,Northern_New_England,2019,2,1
2019-02-24,6.33374193,0.805729784,SouthCentral,2019,2,1
2019-02-24,37.04489349,1.036590227,Total_US,2019,2,1
2019-03-03,6.22761921,0.826502017,SouthCentral,2019,3,1
2019-03-03,6.65140603,1.003937632,West,2019,3,1
2019-03-03,4.55153466,1.285603145,Northeast,2019,3,1
2019-03-03,37.42405067,1.056757047,Total_US,2019,3,1
2019-03-03,3.69811445,1.072860937,Great_Lakes,2019,3,1
2019-03-03,0.37937281,1.300867007,Northern_New_England,2019,3,1
2019-03-03,1.96913441,1.099398738,Plains,2019,3,1
2019-03-03,5.26975971,0.987777097,Southeast,2019,3,1
2019-03-03,3.40142684,1.127444745,Midsouth,2019,3,1
2019-03-10,0.61783664,0.977379716,Northern_New_England,2019,3,1
2019-03-10,6.765613,0.782261154,SouthCentral,2019,3,1
2019-03-10,5.34324103,1.205867374,Northeast,2019,3,1
2019-03-10,3.79409229,1.072176512,Great_Lakes,2019,3,1
2019-03-10,6.73889118,1.010617709,West,2019,3,1
2019-03-10,38.93985668,1.040174065,Total_US,2019,3,1
2019-03-10,4.59319089,1.057211396,Southeast,2019,3,1
2019-03-10,3.59251324,1.08219325,Midsouth,2019,3,1
2019-03-10,2.16036791,1.025855365,Plains,2019,3,1
2019-03-17,4.18442889,1.052867666,Great_Lakes,2019,3,1
2019-03-17,0.36630417,1.297006312,Northern_New_England,2019,3,1
2019-03-17,3.93803421,0.999383807,Midsouth,2019,3,1
2019-03-17,40.54865443,1.003171942,Total_US,2019,3,1
2019-03-17,6.65080678,0.748648136,SouthCentral,2019,3,1
2019-03-17,2.20062714,0.982623257,Plains,2019,3,1
2019-03-17,4.63370123,1.273942551,Northeast,2019,3,1
2019-03-17,6.76844512,1.018564571,West,2019,3,1
2019-03-17,5.42338328,0.962638168,Southeast,2019,3,1
2019-03-24,3.56947342,1.103215013,Midsouth,2019,3,1
2019-03-24,7.13620372,0.975266155,West,2019,3,1
2019-03-24,4.51598539,1.073573442,Southeast,2019,3,1
2019-03-24,0.46026863,1.132904724,Northern_New_England,2019,3,1
2019-03-24,2.27064375,0.968240631,Plains,2019,3,1
2019-03-24,3.75292618,1.046159663,Great_Lakes,2019,3,1
2019-03-24,6.02056855,1.253728084,Northeast,2019,3,1
2019-03-24,6.53317019,0.823102731,SouthCentral,2019,3,1
2019-03-24,39.93866333,1.039969126,Total_US,2019,3,1
2019-03-31,0.37970351,1.286070308,Northern_New_England,2019,3,1
2019-03-31,6.74512237,0.990830178,West,2019,3,1
2019-03-31,5.26498803,0.98124305,Southeast,2019,3,1
2019-03-31,6.84732615,0.797210757,SouthCentral,2019,3,1
2019-03-31,3.51828555,1.099402854,Midsouth,2019,3,1
2019-03-31,38.51136723,1.03847375,Total_US,2019,3,1
2019-03-31,4.56896234,1.27996905,Northeast,2019,3,1
2019-03-31,2.20793199,0.987987263,Plains,2019,3,1
2019-03-31,3.56952452,1.079556202,Great_Lakes,2019,3,1
2019-04-07,41.52522861,1.025758808,Total_US,2019,4,1
2019-04-07,7.50462896,0.970668252,West,2019,4,1
2019-04-07,4.15789828,0.996469261,Midsouth,2019,4,1
2019-04-07,0.63913389,0.99410253,Northern_New_England,2019,4,1
2019-04-07,6.3673916,0.894158914,SouthCentral,2019,4,1
2019-04-07,2.09689637,1.073424917,Plains,2019,4,1
2019-04-07,4.85033787,1.037781977,Southeast,2019,4,1
2019-04-07,4.28155961,1.053538133,Great_Lakes,2019,4,1
2019-04-07,5.2386224,1.253527535,Northeast,2019,4,1
2019-04-14,6.73073856,1.065845605,West,2019,4,1
2019-04-14,5.3826266,1.21652408,Northeast,2019,4,1
2019-04-14,2.00687542,1.163244155,Plains,2019,4,1
2019-04-14,6.12509152,1.004055989,SouthCentral,2019,4,1
2019-04-14,39.20992096,1.114826099,Total_US,2019,4,1
2019-04-14,3.5477529,1.200760774,Midsouth,2019,4,1
2019-04-14,3.77762255,1.142013027,Great_Lakes,2019,4,1
2019-04-14,0.36462859,1.33828496,Northern_New_England,2019,4,1
2019-04-14,4.46255934,1.244170153,Southeast,2019,4,1
2019-04-21,4.02642437,1.3709884,Southeast,2019,4,1
2019-04-21,3.8178514,1.616392121,Northeast,2019,4,1
2019-04-21,3.17136386,1.410125924,Midsouth,2019,4,1
2019-04-21,0.38736924,1.427655141,Northern_New_England,2019,4,1
2019-04-21,5.84102669,1.258074499,West,2019,4,1
2019-04-21,33.25630449,1.350580067,Total_US,2019,4,1
2019-04-21,3.3900191,1.320101815,Great_Lakes,2019,4,1
2019-04-21,5.87033209,1.119621676,SouthCentral,2019,4,1
2019-04-21,1.82339523,1.324368197,Plains,2019,4,1
2019-04-28,4.00020497,1.403996521,Southeast,2019,4,1
2019-04-28,2.72867759,1.530612298,Great_Lakes,2019,4,1
2019-04-28,1.50780653,1.46665097,Plains,2019,4,1
2019-04-28,5.01622647,1.417190282,West,2019,4,1
2019-04-28,29.91880538,1.447876156,Total_US,2019,4,1
2019-04-28,0.35442242,1.4745153,Northern_New_England,2019,4,1
2019-04-28,5.28721809,1.151307204,SouthCentral,2019,4,1
2019-04-28,3.61602192,1.603740404,Northeast,2019,4,1
2019-04-28,3.01204034,1.480032748,Midsouth,2019,4,1
2019-05-05,0.63974506,1.17936822,Northern_New_England,2019,5,1
2019-05-05,6.37121253,1.075698083,SouthCentral,2019,5,1
2019-05-05,4.11353004,1.28763042,Great_Lakes,2019,5,1
2019-05-05,5.19389145,1.348573642,Southeast,2019,5,1
2019-05-05,4.21242307,1.259716346,Midsouth,2019,5,1
2019-05-05,2.23376762,1.285057285,Plains,2019,5,1
2019-05-05,5.25801795,1.514486976,Northeast,2019,5,1
2019-05-05,41.86998131,1.287606868,Total_US,2019,5,1
2019-05-05,7.74117455,1.211184534,West,2019,5,1
2019-05-12,4.98618349,1.587951603,Northeast,2019,5,1
2019-05-12,3.6909067,1.262616444,Midsouth,2019,5,1
2019-05-12,3.65549398,1.320300602,Great_Lakes,2019,5,1
2019-05-12,2.06087372,1.279081724,Plains,2019,5,1
2019-05-12,36.69327559,1.307193875,Total_US,2019,5,1
2019-05-12,6.34993204,1.293079333,West,2019,5,1
2019-05-12,6.31154698,0.996664279,SouthCentral,2019,5,1
2019-05-12,0.44614002,1.464980346,Northern_New_England,2019,5,1
2019-05-12,4.29289544,1.282998601,Southeast,2019,5,1
2019-05-19,3.63490981,1.252030296,Midsouth,2019,5,1
2019-05-19,1.85767417,1.301565702,Plains,2019,5,1
2019-05-19,32.69566305,1.355314139,Total_US,2019,5,1
2019-05-19,5.24667804,1.353209385,West,2019,5,1
2019-05-19,3.12422728,1.448138461,Great_Lakes,2019,5,1
2019-05-19,5.50151005,1.033962935,SouthCentral,2019,5,1
2019-05-19,4.37818182,1.601864662,Northeast,2019,5,1
2019-05-19,0.40179815,1.595479034,Northern_New_England,2019,5,1
2019-05-19,4.0800059,1.327157624,Southeast,2019,5,1
2019-05-26,5.63508804,1.069134555,SouthCentral,2019,5,1
2019-05-26,4.29915403,1.299051334,Southeast,2019,5,1
2019-05-26,3.42342851,1.417712719,Midsouth,2019,5,1
2019-05-26,1.91380343,1.275213097,Plains,2019,5,1
2019-05-26,6.0931605,1.303853526,West,2019,5,1
2019-05-26,34.3207914,1.378447214,Total_US,2019,5,1
2019-05-26,0.42598353,1.595972545,Northern_New_England,2019,5,1
2019-05-26,3.39697592,1.457565095,Great_Lakes,2019,5,1
2019-05-26,4.59831307,1.62360914,Northeast,2019,5,1
2019-06-02,4.15054378,1.237181057,Great_Lakes,2019,6,1
2019-06-02,3.74254821,1.251897574,Midsouth,2019,6,1
2019-06-02,5.55591206,1.101955324,SouthCentral,2019,6,1
2019-06-02,4.46084555,1.616981977,Northeast,2019,6,1
2019-06-02,36.54886181,1.298670927,Total_US,2019,6,1
2019-06-02,0.41585444,1.616378344,Northern_New_England,2019,6,1
2019-06-02,2.03121844,1.203243353,Plains,2019,6,1
2019-06-02,4.33789005,1.262993016,Southeast,2019,6,1
2019-06-02,6.81570082,1.172042452,West,2019,6,1
2019-06-09,1.95229106,1.223865523,Plains,2019,6,1
2019-06-09,4.32646455,1.275045539,Southeast,2019,6,1
2019-06-09,36.13236172,1.298420403,Total_US,2019,6,1
2019-06-09,6.37410513,1.200925272,West,2019,6,1
2019-06-09,0.474186,1.48958105,Northern_New_England,2019,6,1
2019-06-09,3.46845443,1.286045549,Midsouth,2019,6,1
2019-06-09,4.67058438,1.582997969,Northeast,2019,6,1
2019-06-09,5.53198125,1.136482352,SouthCentral,2019,6,1
2019-06-09,3.6200457,1.248544619,Great_Lakes,2019,6,1
2019-06-16,1.77674299,1.317466136,Plains,2019,6,1
2019-06-16,32.90797144,1.410779482,Total_US,2019,6,1
2019-06-16,4.68110133,1.50746907,Northeast,2019,6,1
2019-06-16,0.61904645,1.167432147,Northern_New_England,2019,6,1
2019-06-16,5.17242122,1.191856245,SouthCentral,2019,6,1
2019-06-16,5.63966644,1.376105851,West,2019,6,1
2019-06-16,3.05441423,1.468104104,Midsouth,2019,6,1
2019-06-16,4.0038572,1.336220091,Southeast,2019,6,1
2019-06-16,3.10811194,1.445236844,Great_Lakes,2019,6,1
2019-06-23,5.46357349,1.417181194,West,2019,6,1
2019-06-23,32.06749377,1.442777817,Total_US,2019,6,1
2019-06-23,0.39799585,1.569471027,Northern_New_England,2019,6,1
2019-06-23,1.94489331,1.235987695,Plains,2019,6,1
2019-06-23,3.03599988,1.50329613,Midsouth,2019,6,1
2019-06-23,2.90990398,1.513517717,Great_Lakes,2019,6,1
2019-06-23,5.48133834,1.163796404,SouthCentral,2019,6,1
2019-06-23,4.19909095,1.583515915,Northeast,2019,6,1
2019-06-23,3.8323249,1.44868114,Southeast,2019,6,1
2019-06-30,3.12853433,1.557819845,Great_Lakes,2019,6,1
2019-06-30,4.38769028,1.518762461,Northeast,2019,6,1
2019-06-30,3.87862763,1.440055011,Southeast,2019,6,1
2019-06-30,31.78768207,1.472664114,Total_US,2019,6,1
2019-06-30,1.90113025,1.310713948,Plains,2019,6,1
2019-06-30,3.06500164,1.502268632,Midsouth,2019,6,1
2019-06-30,5.11531031,1.241967331,SouthCentral,2019,6,1
2019-06-30,0.41866179,1.495747238,Northern_New_England,2019,6,1
2019-06-30,5.21426786,1.47524742,West,2019,6,1
2019-07-07,5.57566389,1.568881783,West,2019,7,1
2019-07-07,0.44999674,1.517783384,Northern_New_England,2019,7,1
2019-07-07,3.40101598,1.613617411,Great_Lakes,2019,7,1
2019-07-07,3.8580447,1.476988587,Southeast,2019,7,1
2019-07-07,5.05590184,1.366445728,SouthCentral,2019,7,1
2019-07-07,4.66558916,1.583174919,Northeast,2019,7,1
2019-07-07,3.22157753,1.521142217,Midsouth,2019,7,1
2019-07-07,1.86893826,1.456692726,Plains,2019,7,1
2019-07-07,33.17553794,1.558058711,Total_US,2019,7,1
2019-07-14,4.80914885,1.639644758,West,2019,7,1
2019-07-14,0.4088378,1.618663779,Northern_New_England,2019,7,1
2019-07-14,29.7150453,1.569094094,Total_US,2019,7,1
2019-07-14,1.62765637,1.495628847,Plains,2019,7,1
2019-07-14,2.82536719,1.661392807,Great_Lakes,2019,7,1
2019-07-14,2.92971063,1.542245057,Midsouth,2019,7,1
2019-07-14,4.60449124,1.363599522,SouthCentral,2019,7,1
2019-07-14,4.21603332,1.546477073,Northeast,2019,7,1
2019-07-14,3.6003373,1.483376889,Southeast,2019,7,1
2019-07-21,2.75932312,1.722445619,Great_Lakes,2019,7,1
2019-07-21,0.3889864,1.807255782,Northern_New_England,2019,7,1
2019-07-21,3.92883517,1.632378326,Northeast,2019,7,1
2019-07-21,1.59224342,1.502359643,Plains,2019,7,1
2019-07-21,28.27052587,1.602680756,Total_US,2019,7,1
2019-07-21,2.83545159,1.562150908,Midsouth,2019,7,1
2019-07-21,4.3640587,1.310974701,SouthCentral,2019,7,1
2019-07-21,3.42488217,1.523081008,Southeast,2019,7,1
2019-07-21,4.67673826,1.648013111,West,2019,7,1
2019-07-28,2.77901218,1.557732417,Midsouth,2019,7,1
2019-07-28,4.58511102,1.276725121,SouthCentral,2019,7,1
2019-07-28,1.58941228,1.480627563,Plains,2019,7,1
2019-07-28,4.80270844,1.56590719,West,2019,7,1
2019-07-28,0.38120912,1.840539639,Northern_New_England,2019,7,1
2019-07-28,2.77029522,1.688141727,Great_Lakes,2019,7,1
2019-07-28,3.54224576,1.405033098,Southeast,2019,7,1
2019-07-28,28.73650969,1.554745037,Total_US,2019,7,1
2019-07-28,3.94522795,1.642712857,Northeast,2019,7,1
2019-08-04,1.56992736,1.424817352,Plains,2019,8,0
2019-08-04,2.68232456,1.630533913,Great_Lakes,2019,8,0
2019-08-04,0.41254238,1.780272224,Northern_New_England,2019,8,0
2019-08-04,29.69191818,1.493193959,Total_US,2019,8,0
2019-08-04,5.16054321,1.46744793,West,2019,8,0
2019-08-04,4.70760798,1.241709006,SouthCentral,2019,8,0
2019-08-04,3.71354786,1.356636799,Southeast,2019,8,0
2019-08-04,3.99175925,1.62437619,Northeast,2019,8,0
2019-08-04,2.89554399,1.51151123,Midsouth,2019,8,0
2019-08-11,4.03399585,1.596819038,Northeast,2019,8,0
2019-08-11,0.40634099,1.759361628,Northern_New_England,2019,8,0
2019-08-11,5.47521202,1.391171616,West,2019,8,0
2019-08-11,3.62287092,1.238985464,Southeast,2019,8,0
2019-08-11,30.5485196,1.427134315,Total_US,2019,8,0
2019-08-11,3.10264038,1.402871425,Midsouth,2019,8,0
2019-08-11,2.94932325,1.542050017,Great_Lakes,2019,8,0
2019-08-11,1.53532213,1.407831099,Plains,2019,8,0
2019-08-11,4.88595894,1.181011998,SouthCentral,2019,8,0
2019-08-18,3.03512134,1.428336078,Midsouth,2019,8,0
2019-08-18,4.38492145,1.521049491,Northeast,2019,8,0
2019-08-18,4.84532423,1.207559908,SouthCentral,2019,8,0
2019-08-18,0.51062893,1.549343364,Northern_New_England,2019,8,0
2019-08-18,31.23203271,1.393334795,Total_US,2019,8,0
2019-08-18,1.52681923,1.428769589,Plains,2019,8,0
2019-08-18,3.14564737,1.363272148,Great_Lakes,2019,8,0
2019-08-18,3.67146274,1.214219302,Southeast,2019,8,0
2019-08-18,5.56875388,1.365766885,West,2019,8,0
2019-08-25,4.21488871,1.189395546,Southeast,2019,8,0
2019-08-25,3.15570958,1.342415918,Midsouth,2019,8,0
2019-08-25,1.50372452,1.398295602,Plains,2019,8,0
2019-08-25,6.15078849,0.984241864,SouthCentral,2019,8,0
2019-08-25,32.36029137,1.320652421,Total_US,2019,8,0
2019-08-25,3.13539785,1.364289095,Great_Lakes,2019,8,0
2019-08-25,5.11295133,1.403174693,West,2019,8,0
2019-08-25,0.41652756,1.329944714,Northern_New_England,2019,8,0
2019-08-25,4.03032788,1.496973544,Northeast,2019,8,0
2019-09-01,5.42994913,1.345603196,West,2019,9,0
2019-09-01,3.34665174,1.271933631,Midsouth,2019,9,0
2019-09-01,32.93885271,1.31602397,Total_US,2019,9,0
2019-09-01,4.06827402,1.127206956,Southeast,2019,9,0
2019-09-01,0.37209175,1.499702653,Northern_New_England,2019,9,0
2019-09-01,5.21513903,1.047636892,SouthCentral,2019,9,0
2019-09-01,1.55793109,1.37415381,Plains,2019,9,0
2019-09-01,3.26083507,1.277477032,Great_Lakes,2019,9,0
2019-09-01,4.60358935,1.52942619,Northeast,2019,9,0
2019-09-08,32.58656823,1.302080104,Total_US,2019,9,0
2019-09-08,5.33943863,1.051728298,SouthCentral,2019,9,0
2019-09-08,3.21668027,1.309412087,Midsouth,2019,9,0
2019-09-08,3.72773746,1.168742462,Great_Lakes,2019,9,0
2019-09-08,1.66486758,1.321378649,Plains,2019,9,0
2019-09-08,0.40957342,1.517356509,Northern_New_England,2019,9,0
2019-09-08,5.21131067,1.393411936,West,2019,9,0
2019-09-08,3.58396258,1.139916208,Southeast,2019,9,0
2019-09-08,4.44613576,1.532965903,Northeast,2019,9,0
2019-09-15,3.96910284,1.530348393,Northeast,2019,9,0
2019-09-15,5.37493273,1.074410942,SouthCentral,2019,9,0
2019-09-15,4.21509607,1.179325233,Southeast,2019,9,0
2019-09-15,0.39026559,1.555594334,Northern_New_England,2019,9,0
2019-09-15,1.58767644,1.313070826,Plains,2019,9,0
2019-09-15,2.89713273,1.382793869,Midsouth,2019,9,0
2019-09-15,31.94508559,1.290216166,Total_US,2019,9,0
2019-09-15,5.53707114,1.270155264,West,2019,9,0
2019-09-15,2.98307757,1.27911973,Great_Lakes,2019,9,0
2019-09-22,5.14982276,1.039163032,SouthCentral,2019,9,0
2019-09-22,0.39087705,1.412585186,Northern_New_England,2019,9,0
2019-09-22,5.19209724,1.270679166,West,2019,9,0
2019-09-22,2.85647623,1.38236243,Midsouth,2019,9,0
2019-09-22,4.09863091,1.15878556,Southeast,2019,9,0
2019-09-22,1.63365824,1.276188579,Plains,2019,9,0
2019-09-22,3.93279556,1.473827064,Northeast,2019,9,0
2019-09-22,31.18866401,1.270073141,Total_US,2019,9,0
2019-09-22,3.03432572,1.291073286,Great_Lakes,2019,9,0
2019-09-29,0.54620179,1.168514586,Northern_New_England,2019,9,0
2019-09-29,32.76350697,1.217009158,Total_US,2019,9,0
2019-09-29,2.9487064,1.34559152,Midsouth,2019,9,0
2019-09-29,4.9451326,1.041296158,SouthCentral,2019,9,0
2019-09-29,5.77134554,1.183475971,West,2019,9,0
2019-09-29,4.19109671,1.149085288,Southeast,2019,9,0
2019-09-29,3.55528007,1.174921107,Great_Lakes,2019,9,0
2019-09-29,1.52561951,1.287982643,Plains,2019,9,0
2019-09-29,4.19525549,1.44739708,Northeast,2019,9,0
2019-10-06,5.54298055,1.177561272,West,2019,10,0
2019-10-06,32.60208042,1.197700091,Total_US,2019,10,0
2019-10-06,3.09451998,1.277379998,Midsouth,2019,10,0
2019-10-06,4.61382719,1.027071027,Southeast,2019,10,0
2019-10-06,4.17226631,1.390581537,Northeast,2019,10,0
2019-10-06,0.47468884,1.146778736,Northern_New_England,2019,10,0
2019-10-06,5.44520697,1.012614911,SouthCentral,2019,10,0
2019-10-06,3.20879236,1.27679348,Great_Lakes,2019,10,0
2019-10-06,1.4924239,1.273487987,Plains,2019,10,0
2019-10-13,0.30715285,1.412956975,Northern_New_England,2019,10,0
2019-10-13,1.66327085,1.150527457,Plains,2019,10,0
2019-10-13,4.12311547,1.1133688,Southeast,2019,10,0
2019-10-13,4.37247922,1.447475192,Northeast,2019,10,0
2019-10-13,2.67594216,1.283752542,Great_Lakes,2019,10,0
2019-10-13,5.47545352,0.98579125,SouthCentral,2019,10,0
2019-10-13,2.95962658,1.240401453,Midsouth,2019,10,0
2019-10-13,31.83305101,1.197297172,Total_US,2019,10,0
2019-10-13,5.16686565,1.189348476,West,2019,10,0
2019-10-20,5.18309263,0.909833094,SouthCentral,2019,10,0
2019-10-20,0.49809577,1.10770296,Northern_New_England,2019,10,0
2019-10-20,4.20931691,1.326752521,Northeast,2019,10,0
2019-10-20,4.33469853,1.009843598,Southeast,2019,10,0
2019-10-20,1.49195544,1.174007918,Plains,2019,10,0
2019-10-20,5.45972376,1.1560042,West,2019,10,0
2019-10-20,2.7031817,1.265352988,Midsouth,2019,10,0
2019-10-20,2.94493128,1.262979141,Great_Lakes,2019,10,0
2019-10-20,31.89793698,1.135366628,Total_US,2019,10,0
2019-10-27,3.32503402,1.08371227,Great_Lakes,2019,10,0
2019-10-27,0.3188637,1.365856144,Northern_New_England,2019,10,0
2019-10-27,5.2898036,0.897324074,SouthCentral,2019,10,0
2019-10-27,3.1454026,1.118738836,Midsouth,2019,10,0
2019-10-27,4.38119744,0.970560734,Southeast,2019,10,0
2019-10-27,1.64081049,1.09798752,Plains,2019,10,0
2019-10-27,5.63871058,1.089201026,West,2019,10,0
2019-10-27,3.92235944,1.408238164,Northeast,2019,10,0
2019-10-27,32.36647563,1.105623628,Total_US,2019,10,0
2019-11-03,2.92272977,1.154331926,Great_Lakes,2019,11,0
2019-11-03,2.75524218,1.197497574,Midsouth,2019,11,0
2019-11-03,3.74806243,1.359670488,Northeast,2019,11,0
2019-11-03,4.2396452,0.971938399,Southeast,2019,11,0
2019-11-03,5.32790864,0.85111135,SouthCentral,2019,11,0
2019-11-03,31.24736376,1.101084804,Total_US,2019,11,0
2019-11-03,5.4394172,1.089857961,West,2019,11,0
2019-11-03,1.61306051,1.068692259,Plains,2019,11,0
2019-11-03,0.31686625,1.334404606,Northern_New_England,2019,11,0
2019-11-10,0.35159347,1.339156289,Northern_New_England,2019,11,0
2019-11-10,5.01215722,0.879408171,SouthCentral,2019,11,0
2019-11-10,2.72263717,1.209564907,Midsouth,2019,11,0
2019-11-10,5.70691497,1.086162073,West,2019,11,0
2019-11-10,4.26891626,0.983656201,Southeast,2019,11,0
2019-11-10,3.52926872,1.025043736,Great_Lakes,2019,11,0
2019-11-10,1.50398362,1.14033444,Plains,2019,11,0
2019-11-10,4.09848766,1.297508186,Northeast,2019,11,0
2019-11-10,32.39105911,1.082291721,Total_US,2019,11,0
2019-11-17,2.83011236,1.174858361,Great_Lakes,2019,11,0
2019-11-17,4.05618657,0.972583817,Southeast,2019,11,0
2019-11-17,5.87558217,1.056469635,West,2019,11,0
2019-11-17,1.45311823,1.121442568,Plains,2019,11,0
2019-11-17,32.01102205,1.066771289,Total_US,2019,11,0
2019-11-17,4.15424339,1.312754197,Northeast,2019,11,0
2019-11-17,2.91858883,1.113482015,Midsouth,2019,11,0
2019-11-17,5.90213459,0.719419078,SouthCentral,2019,11,0
2019-11-17,0.56463407,1.017859312,Northern_New_England,2019,11,0
2019-11-24,4.64253691,0.830456502,SouthCentral,2019,11,0
2019-11-24,4.14498518,1.281162697,Northeast,2019,11,0
2019-11-24,29.23499043,1.096755135,Total_US,2019,11,0
2019-11-24,0.3158653,1.208571414,Northern_New_England,2019,11,0
2019-11-24,3.75477914,0.970585373,Southeast,2019,11,0
2019-11-24,1.43643192,1.125351801,Plains,2019,11,0
2019-11-24,2.6378236,1.159124791,Midsouth,2019,11,0
2019-11-24,2.61724562,1.213280979,Great_Lakes,2019,11,0
2019-11-24,5.49010685,1.032471627,West,2019,11,0
2019-12-01,0.28989066,1.303041522,Northern_New_England,2019,12,0
2019-12-01,3.54867196,0.957179552,Southeast,2019,12,0
2019-12-01,2.48613965,1.164944403,Great_Lakes,2019,12,0
2019-12-01,26.87075147,1.092272298,Total_US,2019,12,0
2019-12-01,3.48211464,1.343814705,Northeast,2019,12,0
2019-12-01,2.3161995,1.195655286,Midsouth,2019,12,0
2019-12-01,1.45173785,1.052967551,Plains,2019,12,0
2019-12-01,4.81696757,0.782148946,SouthCentral,2019,12,0
2019-12-01,4.489013,1.081314785,West,2019,12,0
2019-12-08,5.31490183,0.748596665,SouthCentral,2019,12,0
2019-12-08,0.35532155,1.314806946,Northern_New_England,2019,12,0
2019-12-08,1.57395257,1.030636267,Plains,2019,12,0
2019-12-08,6.10394463,0.956465335,West,2019,12,0
2019-12-08,2.76876046,1.13338409,Midsouth,2019,12,0
2019-12-08,4.08211736,0.930500015,Southeast,2019,12,0
2019-12-08,32.89262704,0.997884519,Total_US,2019,12,0
2019-12-08,4.2759935,1.242470009,Northeast,2019,12,0
2019-12-08,3.80557418,0.94337933,Great_Lakes,2019,12,0
2019-12-15,2.6298464,1.171231007,Midsouth,2019,12,0
2019-12-15,1.50893285,1.072026474,Plains,2019,12,0
2019-12-15,2.70373369,1.167353768,Great_Lakes,2019,12,0
2019-12-15,29.54499248,1.068096683,Total_US,2019,12,0
2019-12-15,5.51477832,1.014709019,West,2019,12,0
2019-12-15,3.8778499,1.276914449,Northeast,2019,12,0
2019-12-15,4.87134346,0.806279222,SouthCentral,2019,12,0
2019-12-15,0.53331472,0.96021754,Northern_New_England,2019,12,0
2019-12-15,3.89633172,0.937866496,Southeast,2019,12,0
2019-12-22,29.20872441,1.080225964,Total_US,2019,12,0
2019-12-22,3.56496651,1.368630492,Northeast,2019,12,0
2019-12-22,2.90710463,1.122054773,Great_Lakes,2019,12,0
2019-12-22,3.81082229,0.93738577,Southeast,2019,12,0
2019-12-22,5.26946669,1.077999635,West,2019,12,0
2019-12-22,5.16267035,0.759267077,SouthCentral,2019,12,0
2019-12-22,0.32876069,1.318247972,Northern_New_England,2019,12,0
2019-12-22,2.58845276,1.157612977,Midsouth,2019,12,0
2019-12-22,1.43125247,1.10528611,Plains,2019,12,0
2019-12-29,32.34529069,0.976692127,Total_US,2019,12,0
2019-12-29,5.33789198,0.711035336,SouthCentral,2019,12,0
2019-12-29,4.47633362,0.9009155,Southeast,2019,12,0
2019-12-29,3.65448019,1.280710273,Northeast,2019,12,0
2019-12-29,3.23038393,0.966000733,Great_Lakes,2019,12,0
2019-12-29,2.86104033,1.020236879,Midsouth,2019,12,0
2019-12-29,5.77024882,0.958461134,West,2019,12,0
2019-12-29,0.4711992,0.941615714,Northern_New_England,2019,12,0
2019-12-29,1.63483818,1.003157774,Plains,2019,12,0
2020-01-06,3.90858284,0.964466503,Great_Lakes,2020,1,0
2020-01-06,3.63672838,1.017148323,Midsouth,2020,1,0
2020-01-06,0.63575839,0.916955768,Northern_New_England,2020,1,0
2020-01-06,38.16062203,1.014990305,Total_US,2020,1,0
2020-01-06,5.34986191,0.816119675,SouthCentral,2020,1,0
2020-01-06,5.30374129,0.917904854,Southeast,2020,1,0
2020-01-06,5.56939533,1.201642223,Northeast,2020,1,0
2020-01-06,6.7867163,0.972386505,West,2020,1,0
2020-01-06,1.97383816,1.048165899,Plains,2020,1,0
